matchid,player_id,name,position,role,team,fpoints_projected,bat_fpoints,ball_fpoints,team_fpoints,runs_projected,wickets_projected,matchnumber,opponent
89668,8989,Marcus Stoinis,ALL ROUNDER,ALL ROUNDER,LSG,13.758622255052579,5.5,8.258622255052579,0.0,18.0,1.376437042508763,1.0,RR
89668,1593,Ravichandran Ashwin,ALL ROUNDER,ALL ROUNDER,RR,11.4723030050075,0.0,11.4723030050075,0.0,0.0,1.9120505008345834,1.0,LSG
89668,12305,Riyan Parag,ROOKIE ,ALL ROUNDER,RR,11.886882289984971,6.8500000000000005,5.036882289984971,0.0,21.0,0.8394803816641617,1.0,LSG
89668,13940,Yashasvi Jaiswal,BATSMEN,BATSMEN,RR,27.202499999976,26.9625,0.239999999976,0.0,76.25,0.039999999996,1.0,LSG
89668,9789,Shimron Hetmyer,BATSMEN,BATSMEN,RR,6.0,6.0,0.0,0.0,20.0,0.0,1.0,LSG
89668,11445,Rovman Powell,BATSMEN,BATSMEN,RR,1.1999996948781415,0.0,1.1999996948781415,0.0,0.0,0.1999999491463569,1.0,LSG
89668,32854,Kunal Singh Rathore,ROOKIE ,BATSMEN,RR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LSG
89668,8117,Trent Boult,BOWLER,BOWLER,RR,9.00558775530886,0.0,9.00558775530886,0.0,0.0,1.5009312925514764,1.0,LSG
89668,10551,Prasidh Krishna,BOWLER,BOWLER,RR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LSG
89668,9781,Avesh Khan,BOWLER,BOWLER,RR,9.966488373434066,0.0,9.966488373434066,0.0,0.0,1.6610813955723442,1.0,LSG
89668,13630,Nandre Burger,BOWLER,BOWLER,RR,1.439987394162958,0.0,1.439987394162958,0.0,0.0,0.23999789902715965,1.0,LSG
89668,8356,Sandeep Sharma,BOWLER,BOWLER,RR,9.261832084000492,0.0,9.261832084000492,0.0,0.0,1.5436386806667488,1.0,LSG
89668,7910,Yuzvendra Chahal,BOWLER,BOWLER,RR,13.012781197638478,0.0,13.012781197638478,0.0,0.0,2.16879686627308,1.0,LSG
89668,9715,Navdeep Saini,BOWLER,BOWLER,RR,4.7830638318858405,0.0,4.7830638318858405,0.0,0.0,0.7971773053143068,1.0,LSG
89668,14336,Kuldeep Sen,ROOKIE ,BOWLER,RR,2.3999062973161402,0.0,2.3999062973161402,0.0,0.0,0.39998438288602334,1.0,LSG
89668,19328,Shubham Dubey,ROOKIE ,BOWLER,RR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LSG
89668,15528,Abid Mushtaq,ROOKIE ,BOWLER,RR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LSG
89668,53499,RR,TEAM,TEAM,RR,8.25,0.0,0.0,8.25,0.0,0.0,1.0,LSG
89668,2258,Jos Buttler,WICKET KEEPER,WICKET KEEPER,RR,23.2,23.2,0.0,0.0,64.0,0.0,1.0,LSG
89668,8271,Sanju Samson,WICKET KEEPER,WICKET KEEPER,RR,19.9,19.9,0.0,0.0,54.0,0.0,1.0,LSG
89668,14691,Dhruv Jurel,ROOKIE ,WICKET KEEPER,RR,0.5,0.5,0.0,0.0,2.0,0.0,1.0,LSG
89668,10033,Tom Kohler-Cadmore,ROOKIE ,WICKET KEEPER,RR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LSG
89668,14798,Donovan Ferreira,WICKET KEEPER,WICKET KEEPER,RR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LSG
89668,8642,Adam Zampa,BOWLER,BOWLER,RR,3.1198629532002995,0.0,3.1198629532002995,0.0,0.0,0.5199771588667166,1.0,LSG
89675,13143,Spencer Johnson,BOWLER,BOWLER,GT,2.1599388641005226,0.0,2.1599388641005226,0.0,0.0,0.35998981068342045,1.0,MI
89675,7909,Mohammed Shami,BOWLER,BOWLER,GT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MI
89675,10499,Abhinav Manohar,ROOKIE ,BATSMEN,GT,0.7299999985400244,0.25,0.4799999985400244,0.0,1.0,0.07999999975667073,1.0,MI
89675,6349,David Miller,BATSMEN,BATSMEN,GT,0.989999999976,0.75,0.239999999976,0.0,3.0,0.039999999996,1.0,MI
89675,13866,Sai Sudharsan,BATSMEN,BATSMEN,GT,12.332499984201295,11.612499999999999,0.7199999842012959,0.0,39.25,0.11999999736688263,1.0,MI
89675,10226,Shahrukh Khan,ROOKIE ,ALL ROUNDER,GT,0.625,0.625,0.0,0.0,2.5,0.0,1.0,MI
89675,11808,Shubman Gill,BATSMEN,BATSMEN,GT,26.689999999976,26.45,0.239999999976,0.0,75.0,0.039999999996,1.0,MI
89675,13214,Azmatullah Omarzai,ALL ROUNDER,ALL ROUNDER,GT,3.597693074695841,0.0,3.597693074695841,0.0,0.0,0.5996155124493069,1.0,MI
89675,8204,Vijay Shankar,ALL ROUNDER,ALL ROUNDER,GT,10.603203906633297,4.2125,6.390703906633297,0.0,15.25,1.0651173177722162,1.0,MI
89675,8181,Mohit Sharma,BOWLER,BOWLER,GT,10.24131321340195,0.0,10.24131321340195,0.0,0.0,1.7068855355669916,1.0,MI
89675,6326,Kane Williamson,BATSMEN,BATSMEN,GT,19.002499999976,18.7625,0.239999999976,0.0,50.25,0.039999999996,1.0,MI
89675,15452,Noor Ahmad,BOWLER,BOWLER,GT,1.1999996948781415,0.0,1.1999996948781415,0.0,0.0,0.1999999491463569,1.0,MI
89675,36454,Robin Minz,ROOKIE ,WICKET KEEPER,GT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MI
89675,13136,Kartik Tyagi,ROOKIE ,BOWLER,GT,8.505816510166552,0.0,8.505816510166552,0.0,0.0,1.4176360850277587,1.0,MI
89675,1858,Umesh Yadav,BOWLER,BOWLER,GT,8.606823915072054,0.0,8.606823915072054,0.0,0.0,1.434470652512009,1.0,MI
89675,12779,Darshan Nalkande,ROOKIE ,BOWLER,GT,7.147499293977628,0.0,7.147499293977628,0.0,0.0,1.1912498823296047,1.0,MI
89675,11595,Ravisrinivasan Sai Kishore,ROOKIE ,BOWLER,GT,0.7199999842012959,0.0,0.7199999842012959,0.0,0.0,0.11999999736688263,1.0,MI
89675,8182,Jayant Yadav,BOWLER,BOWLER,GT,0.7199999842012959,0.0,0.7199999842012959,0.0,0.0,0.11999999736688263,1.0,MI
89675,14596,Manav Suthar,ROOKIE ,BOWLER,GT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MI
89675,14706,Sushant Mishra,ROOKIE ,BOWLER,GT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MI
89675,53500,GT,TEAM,TEAM,GT,0.05,0.0,0.0,0.05,0.0,0.0,1.0,MI
89675,1465,Wriddhiman Saha,WICKET KEEPER,WICKET KEEPER,GT,12.579999998540025,12.1,0.4799999985400244,0.0,38.0,0.07999999975667073,1.0,MI
89675,1649,Matthew Wade,WICKET KEEPER,WICKET KEEPER,GT,0.239999999976,0.0,0.239999999976,0.0,0.0,0.039999999996,1.0,MI
89675,9693,Rahul Tewatia,ROOKIE ,ALL ROUNDER,GT,11.411264527216185,0.0,11.411264527216185,0.0,0.0,1.9018774212026974,1.0,MI
89675,11128,Joshua Little,BOWLER,BOWLER,GT,5.032955563638628,0.0,5.032955563638628,0.0,0.0,0.8388259272731046,1.0,MI
89675,10738,Rashid Khan,ALL ROUNDER,ALL ROUNDER,GT,11.240759176738052,0.0,11.240759176738052,0.0,0.0,1.8734598627896752,1.0,MI
89675,9647,Hardik Pandya,ALL ROUNDER,ALL ROUNDER,MI,19.24661194427026,4.75,14.49661194427026,0.0,15.0,2.41610199071171,1.0,GT
89675,14408,Shivalik Sharma,ROOKIE ,BATSMEN,MI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,GT
89675,53497,MI,TEAM,TEAM,MI,9.200000000000001,0.0,0.0,9.200000000000001,0.0,0.0,1.0,GT
89675,10276,Ishan Kishan,WICKET KEEPER,WICKET KEEPER,MI,27.862499999999997,27.862499999999997,0.0,0.0,78.25,0.0,1.0,GT
89675,9311,Jasprit Bumrah,BOWLER,BOWLER,MI,14.435427844075184,0.0,14.435427844075184,0.0,0.0,2.4059046406791973,1.0,GT
89675,576,Rohit Sharma,BATSMEN,BATSMEN,MI,26.032499984201294,25.3125,0.7199999842012959,0.0,69.25,0.11999999736688263,1.0,GT
89675,7915,Suryakumar Yadav,BATSMEN,BATSMEN,MI,14.5,14.5,0.0,0.0,46.0,0.0,1.0,GT
89675,14504,Tilak Varma,BATSMEN,BATSMEN,MI,12.078150684880182,6.5625,5.515650684880183,0.0,22.25,0.9192751141466972,1.0,GT
89675,466,Piyush Chawla,BOWLER,BOWLER,MI,5.944876877372999,0.0,5.944876877372999,0.0,0.0,0.9908128128954998,1.0,GT
89675,13320,Gerald Coetzee,BOWLER,BOWLER,MI,1.679945872264628,0.0,1.679945872264628,0.0,0.0,0.27999097871077133,1.0,GT
89675,13915,Nehal Wadhera,ROOKIE ,BATSMEN,MI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,GT
89675,9746,Shreyas Gopal,ALL ROUNDER,ALL ROUNDER,MI,0.9599999157147884,0.0,0.9599999157147884,0.0,0.0,0.15999998595246473,1.0,GT
89675,3007,Mohammad Nabi,ALL ROUNDER,ALL ROUNDER,MI,8.011274842638699,0.0,8.011274842638699,0.0,0.0,1.3352124737731164,1.0,GT
89675,13169,Tim David,BATSMEN,BATSMEN,MI,3.1198629532002995,0.0,3.1198629532002995,0.0,0.0,0.5199771588667166,1.0,GT
89675,15727,Akash Madhwal,ROOKIE ,BOWLER,MI,6.161728816656858,0.0,6.161728816656858,0.0,0.0,1.026954802776143,1.0,GT
89675,36139,Naman Dhir,ROOKIE ,BATSMEN,MI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,GT
89675,7773,Jason Behrendorff,BOWLER,BOWLER,MI,6.225975239352961,0.0,6.225975239352961,0.0,0.0,1.0376625398921602,1.0,GT
89675,13747,Arjun Tendulkar,ROOKIE ,ALL ROUNDER,MI,0.47999995084799996,0.0,0.47999995084799996,0.0,0.0,0.07999999180799999,1.0,GT
89675,14598,Anshul Kamboj,ROOKIE ,BOWLER,MI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,GT
89675,13496,Shams Mulani,ROOKIE ,ALL ROUNDER,MI,0.7199999842012959,0.0,0.7199999842012959,0.0,0.0,0.11999999736688263,1.0,GT
89675,18509,Nuwan Thushara,BOWLER,BOWLER,MI,0.7199999842012959,0.0,0.7199999842012959,0.0,0.0,0.11999999736688263,1.0,GT
89675,20538,Dewald Brevis,BATSMEN,BATSMEN,MI,2.0224999157147883,1.0625,0.9599999157147884,0.0,4.25,0.15999998595246473,1.0,GT
89675,11893,Vishnu Vinod,ROOKIE ,WICKET KEEPER,MI,0.4799999985400244,0.0,0.4799999985400244,0.0,0.0,0.07999999975667073,1.0,GT
89675,13646,Romario Shepherd,BOWLER,BOWLER,MI,7.319677952616985,0.0,7.319677952616985,0.0,0.0,1.2199463254361642,1.0,GT
89675,14190,Kumar Kartikeya,ROOKIE ,ALL ROUNDER,MI,3.1197240346381054,0.0,3.1197240346381054,0.0,0.0,0.5199540057730175,1.0,GT
89675,15067,Dilshan Madushanka,BOWLER,BOWLER,MI,5.029876624637799,0.0,5.029876624637799,0.0,0.0,0.8383127707729665,1.0,GT
89682,1844,Karn Sharma,BOWLER,BOWLER,RCB,3.3596248671261573,0.0,3.3596248671261573,0.0,0.0,0.5599374778543595,2.0,KXIP
89682,145,Dinesh Karthik,WICKET KEEPER,WICKET KEEPER,RCB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,KXIP
89682,8349,Reece Topley,BOWLER,BOWLER,RCB,0.7199999842012959,0.0,0.7199999842012959,0.0,0.0,0.11999999736688263,2.0,KXIP
89682,14172,Yash Dayal,ROOKIE ,BOWLER,RCB,8.241485676588244,0.0,8.241485676588244,0.0,0.0,1.3735809460980406,2.0,KXIP
89682,11220,Alzarri Joseph,BOWLER,BOWLER,RCB,5.7104736949322765,0.0,5.7104736949322765,0.0,0.0,0.9517456158220461,2.0,KXIP
89682,10808,Mohammed Siraj,BOWLER,BOWLER,RCB,12.817817269960965,0.0,12.817817269960965,0.0,0.0,2.1363028783268274,2.0,KXIP
89682,10636,Rajat Patidar,BATSMEN,BATSMEN,RCB,9.612499999999999,9.612499999999999,0.0,0.0,31.25,0.0,2.0,KXIP
89682,7825,Faf du Plessis,BATSMEN,BATSMEN,RCB,25.75,25.75,0.0,0.0,71.0,0.0,2.0,KXIP
89682,1413,Virat Kohli,BATSMEN,BATSMEN,RCB,24.375,24.375,0.0,0.0,69.5,0.0,2.0,KXIP
89682,9522,Tom Curran,ALL ROUNDER,ALL ROUNDER,RCB,2.1597473542354653,0.0,2.1597473542354653,0.0,0.0,0.3599578923725776,2.0,KXIP
89682,10692,Lockie Ferguson,BOWLER,BOWLER,RCB,3.1197240346381054,0.0,3.1197240346381054,0.0,0.0,0.5199540057730175,2.0,KXIP
89682,12258,Will Jacks,ALL ROUNDER,ALL ROUNDER,RCB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,KXIP
89682,53498,RCB,TEAM,TEAM,RCB,6.800000000000001,0.0,0.0,6.800000000000001,0.0,0.0,2.0,KXIP
89682,13135,Anuj Rawat,ROOKIE ,WICKET KEEPER,RCB,1.725,1.725,0.0,0.0,6.5,0.0,2.0,KXIP
89682,36482,Himanshu Sharma,ROOKIE ,BOWLER,RCB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,KXIP
89682,10954,Mahipal Lomror,ROOKIE ,ALL ROUNDER,RCB,4.5578529468645055,0.0,4.5578529468645055,0.0,0.0,0.7596421578107508,2.0,KXIP
89682,10953,Mayank Dagar,ROOKIE ,BOWLER,RCB,5.271794467355647,0.0,5.271794467355647,0.0,0.0,0.8786324112259412,2.0,KXIP
89682,12669,Suyash Prabhudessai,ROOKIE ,BATSMEN,RCB,1.1999996948781415,0.0,1.1999996948781415,0.0,0.0,0.1999999491463569,2.0,KXIP
89682,10486,Vijaykumar Vyshak,ROOKIE ,BOWLER,RCB,4.076504814403565,0.0,4.076504814403565,0.0,0.0,0.6794174690672609,2.0,KXIP
89682,21686,Saurav Chauhan,ROOKIE ,ALL ROUNDER,RCB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,KXIP
89682,13962,Manoj Bhandage,ROOKIE ,ALL ROUNDER,RCB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,KXIP
89682,32786,Rajan Kumar,ROOKIE ,BOWLER,RCB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,KXIP
89682,10238,Swapnil Singh,ROOKIE ,ALL ROUNDER,RCB,0.7199997839451677,0.0,0.7199997839451677,0.0,0.0,0.1199999639908613,2.0,KXIP
89682,7662,Glenn Maxwell,ALL ROUNDER,ALL ROUNDER,RCB,19.104590767359973,6.4125000000000005,12.692090767359973,0.0,19.25,2.115348461226662,2.0,KXIP
89682,14726,Akash Deep,ROOKIE ,BOWLER,RCB,5.749121476046973,0.0,5.749121476046973,0.0,0.0,0.9581869126744955,2.0,KXIP
89682,12225,Cameron Green,ALL ROUNDER,ALL ROUNDER,RCB,16.734294467355646,11.462499999999999,5.271794467355647,0.0,36.25,0.8786324112259412,2.0,KXIP
89682,10919,Shashank Singh,ROOKIE ,BATSMEN,KXIP,0.7199997839451677,0.0,0.7199997839451677,0.0,0.0,0.1199999639908613,2.0,RCB
89682,6507,Jonny Bairstow,WICKET KEEPER,WICKET KEEPER,KXIP,8.7125,8.7125,0.0,0.0,29.25,0.0,2.0,RCB
89682,10045,Liam Livingstone,ALL ROUNDER,ALL ROUNDER,KXIP,7.359807248022026,4.0,3.359807248022026,0.0,12.0,0.5599678746703377,2.0,RCB
89682,10420,Sam Curran,ALL ROUNDER,ALL ROUNDER,KXIP,5.987607340348359,0.0,5.987607340348359,0.0,0.0,0.9979345567247265,2.0,RCB
89682,8616,Rishi Dhawan,ALL ROUNDER,ALL ROUNDER,KXIP,6.857441545653829,0.0,6.857441545653829,0.0,0.0,1.1429069242756382,2.0,RCB
89682,6670,Chris Woakes,ALL ROUNDER,ALL ROUNDER,KXIP,2.1599388641005226,0.0,2.1599388641005226,0.0,0.0,0.35998981068342045,2.0,RCB
89682,14452,Harpreet Brar,ROOKIE ,ALL ROUNDER,KXIP,6.676314691289505,0.0,6.676314691289505,0.0,0.0,1.1127191152149176,2.0,RCB
89682,9354,Sikandar Raza,ALL ROUNDER,ALL ROUNDER,KXIP,6.213170724337016,2.375,3.838170724337016,0.0,8.5,0.639695120722836,2.0,RCB
89682,1446,Shikhar Dhawan,BATSMEN,BATSMEN,KXIP,20.849999999999998,20.849999999999998,0.0,0.0,57.0,0.0,2.0,RCB
89682,2244,Rilee Rossouw,BATSMEN,BATSMEN,KXIP,7.1,7.1,0.0,0.0,24.0,0.0,2.0,RCB
89682,13914,Atharva Taide,ROOKIE ,BATSMEN,KXIP,5.894999984201296,5.175,0.7199999842012959,0.0,17.5,0.11999999736688263,2.0,RCB
89682,6322,Harpreet Singh Bhatia,ROOKIE ,BATSMEN,KXIP,0.25,0.25,0.0,0.0,1.0,0.0,2.0,RCB
89682,13497,Ashutosh Sharma,ROOKIE ,BATSMEN,KXIP,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RCB
89682,12335,Tanay Thyagarajan,ROOKIE ,ALL ROUNDER,KXIP,0.239999999976,0.0,0.239999999976,0.0,0.0,0.039999999996,2.0,RCB
89682,41295,Shivam Singh,ROOKIE ,BATSMEN,KXIP,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RCB
89682,14254,Prabhsimran Singh,ROOKIE ,WICKET KEEPER,KXIP,24.4125,24.4125,0.0,0.0,67.25,0.0,2.0,RCB
89682,53504,KXIP,TEAM,TEAM,KXIP,4.25,0.0,0.0,4.25,0.0,0.0,2.0,RCB
89682,53496,Vishwanath Singh,ROOKIE ,OTHERS,KXIP,0.239999999976,0.0,0.239999999976,0.0,0.0,0.039999999996,2.0,RCB
89682,53478,Prince Choudhary,ROOKIE ,OTHERS,KXIP,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RCB
89682,13977,Vidhwath Kaverappa,ROOKIE ,BOWLER,KXIP,0.239999999976,0.0,0.239999999976,0.0,0.0,0.039999999996,2.0,RCB
89682,10214,Jitesh Sharma,WICKET KEEPER,WICKET KEEPER,KXIP,2.9625,2.9625,0.0,0.0,10.25,0.0,2.0,RCB
89682,12087,Rahul Chahar,BOWLER,BOWLER,KXIP,8.737708842766612,0.0,8.737708842766612,0.0,0.0,1.4562848071277685,2.0,RCB
89682,8175,Harshal Patel,BOWLER,BOWLER,KXIP,10.793682665566244,0.0,10.793682665566244,0.0,0.0,1.7989471109277073,2.0,RCB
89682,9585,Kagiso Rabada,BOWLER,BOWLER,KXIP,6.56055131514368,0.0,6.56055131514368,0.0,0.0,1.0934252191906133,2.0,RCB
89682,13217,Arshdeep Singh,BOWLER,BOWLER,KXIP,9.724484308581538,0.0,9.724484308581538,0.0,0.0,1.6207473847635896,2.0,RCB
89682,15480,Nathan Ellis,BOWLER,BOWLER,KXIP,4.07916424989145,0.0,4.07916424989145,0.0,0.0,0.6798607083152417,2.0,RCB
89689,8181,Mohit Sharma,BOWLER,BOWLER,GT,3.9772664824322317,0.0,3.9772664824322317,0.0,0.0,0.6628777470720386,2.0,CSK
89689,13143,Spencer Johnson,BOWLER,BOWLER,GT,3.5857379140487793,0.0,3.5857379140487793,0.0,0.0,0.5976229856747965,2.0,CSK
89689,7909,Mohammed Shami,BOWLER,BOWLER,GT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CSK
89689,10499,Abhinav Manohar,ROOKIE ,BATSMEN,GT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CSK
89689,6349,David Miller,BATSMEN,BATSMEN,GT,0.5625,0.5625,0.0,0.0,2.25,0.0,2.0,CSK
89689,11808,Shubman Gill,BATSMEN,BATSMEN,GT,32.052499999976,31.8125,0.239999999976,0.0,83.25,0.039999999996,2.0,CSK
89689,6326,Kane Williamson,BATSMEN,BATSMEN,GT,14.429999998540024,13.95,0.4799999985400244,0.0,47.0,0.07999999975667073,2.0,CSK
89689,13214,Azmatullah Omarzai,ALL ROUNDER,ALL ROUNDER,GT,3.823115562562461,0.0,3.823115562562461,0.0,0.0,0.6371859270937436,2.0,CSK
89689,8204,Vijay Shankar,ALL ROUNDER,ALL ROUNDER,GT,11.062496613438924,3.4625,7.599996613438924,0.0,12.25,1.2666661022398207,2.0,CSK
89689,10226,Shahrukh Khan,ROOKIE ,ALL ROUNDER,GT,1.302499999976,1.0625,0.239999999976,0.0,4.25,0.039999999996,2.0,CSK
89689,13866,Sai Sudharsan,BATSMEN,BATSMEN,GT,8.5625,8.5625,0.0,0.0,28.25,0.0,2.0,CSK
89689,15452,Noor Ahmad,BOWLER,BOWLER,GT,3.119490124715788,0.0,3.119490124715788,0.0,0.0,0.5199150207859646,2.0,CSK
89689,36454,Robin Minz,ROOKIE ,WICKET KEEPER,GT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CSK
89689,13136,Kartik Tyagi,ROOKIE ,BOWLER,GT,8.314400790857734,0.0,8.314400790857734,0.0,0.0,1.3857334651429556,2.0,CSK
89689,1858,Umesh Yadav,BOWLER,BOWLER,GT,9.309386886632787,0.0,9.309386886632787,0.0,0.0,1.5515644811054645,2.0,CSK
89689,12779,Darshan Nalkande,ROOKIE ,BOWLER,GT,7.577437712869235,0.0,7.577437712869235,0.0,0.0,1.2629062854782058,2.0,CSK
89689,11595,Ravisrinivasan Sai Kishore,ROOKIE ,BOWLER,GT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CSK
89689,8182,Jayant Yadav,BOWLER,BOWLER,GT,1.9199618040854938,0.0,1.9199618040854938,0.0,0.0,0.31999363401424896,2.0,CSK
89689,14596,Manav Suthar,ROOKIE ,BOWLER,GT,0.239999999976,0.0,0.239999999976,0.0,0.0,0.039999999996,2.0,CSK
89689,14706,Sushant Mishra,ROOKIE ,BOWLER,GT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CSK
89689,53500,GT,TEAM,TEAM,GT,7.199999999999999,0.0,0.0,7.199999999999999,0.0,0.0,2.0,CSK
89689,1465,Wriddhiman Saha,WICKET KEEPER,WICKET KEEPER,GT,14.279999998540024,13.799999999999999,0.4799999985400244,0.0,46.0,0.07999999975667073,2.0,CSK
89689,1649,Matthew Wade,WICKET KEEPER,WICKET KEEPER,GT,0.239999999976,0.0,0.239999999976,0.0,0.0,0.039999999996,2.0,CSK
89689,9693,Rahul Tewatia,ROOKIE ,ALL ROUNDER,GT,7.931158461890405,0.0,7.931158461890405,0.0,0.0,1.3218597436484008,2.0,CSK
89689,11128,Joshua Little,BOWLER,BOWLER,GT,5.263690329223696,0.0,5.263690329223696,0.0,0.0,0.8772817215372827,2.0,CSK
89689,10738,Rashid Khan,ALL ROUNDER,ALL ROUNDER,GT,9.968017711256934,0.0,9.968017711256934,0.0,0.0,1.661336285209489,2.0,CSK
89689,53506,CSK,TEAM,TEAM,CSK,1.7999999999999998,0.0,0.0,1.7999999999999998,0.0,0.0,2.0,GT
89689,51767,Aravelly Avanish,ROOKIE ,WICKET KEEPER,CSK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,GT
89689,587,Ravindra Jadeja,ALL ROUNDER,ALL ROUNDER,CSK,18.017227074032448,4.3125,13.704727074032448,0.0,13.25,2.284121179005408,2.0,GT
89689,11813,Ruturaj Gaikwad,BATSMEN,BATSMEN,CSK,26.5125,26.5125,0.0,0.0,73.25,0.0,2.0,GT
89689,7836,Deepak Chahar,BOWLER,BOWLER,CSK,8.758414676230535,0.0,8.758414676230535,0.0,0.0,1.4597357793717558,2.0,GT
89689,11177,Rachin Ravindra,ALL ROUNDER,ALL ROUNDER,CSK,2.179992115373794,0.5,1.679992115373794,0.0,2.0,0.2799986858956323,2.0,GT
89689,16458,Matheesha Pathirana,BOWLER,BOWLER,CSK,3.5995008850429304,0.0,3.5995008850429304,0.0,0.0,0.5999168141738217,2.0,GT
89689,6692,Moeen Ali,ALL ROUNDER,ALL ROUNDER,CSK,11.439242280485965,3.4,8.039242280485965,0.0,12.0,1.3398737134143275,2.0,GT
89689,8683,Shardul Thakur,BOWLER,BOWLER,CSK,7.382829197509173,0.0,7.382829197509173,0.0,0.0,1.2304715329181954,2.0,GT
89689,10713,Daryl Mitchell,ALL ROUNDER,ALL ROUNDER,CSK,15.932485495441986,14.0125,1.9199854954419866,0.0,47.25,0.31999758257366445,2.0,GT
89689,1447,Ajinkya Rahane,BATSMEN,BATSMEN,CSK,8.862499999999999,8.862499999999999,0.0,0.0,28.25,0.0,2.0,GT
89689,11195,Shivam Dube,ALL ROUNDER,ALL ROUNDER,CSK,9.353813288040323,4.5625,4.791313288040323,0.0,14.25,0.7985522146733872,2.0,GT
89689,18504,Maheesh Theekshana,BOWLER,BOWLER,CSK,5.2785663753053065,0.0,5.2785663753053065,0.0,0.0,0.8797610625508845,2.0,GT
89689,265,MS Dhoni,WICKET KEEPER,WICKET KEEPER,CSK,1.3125,1.3125,0.0,0.0,5.25,0.0,2.0,GT
89689,14700,Sameer Rizvi ,ROOKIE ,BATSMEN,CSK,9.625,9.625,0.0,0.0,30.5,0.0,2.0,GT
89689,13184,Mukesh Choudhary,ROOKIE ,BOWLER,CSK,5.025804459000049,0.0,5.025804459000049,0.0,0.0,0.8376340765000081,2.0,GT
89689,10100,Mitchell Santner,ALL ROUNDER,ALL ROUNDER,CSK,3.83714278258773,0.0,3.83714278258773,0.0,0.0,0.6395237970979549,2.0,GT
89689,11307,Tushar Deshpande,ROOKIE ,BOWLER,CSK,7.317355122491603,0.0,7.317355122491603,0.0,0.0,1.2195591870819338,2.0,GT
89689,22571,Shaik Rasheed,ROOKIE ,BATSMEN,CSK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,GT
89689,9838,Devon Conway,WICKET KEEPER,WICKET KEEPER,CSK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,GT
89689,22576,Nishant Sindhu,ROOKIE ,ALL ROUNDER,CSK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,GT
89689,12805,Prashant Solanki,ROOKIE ,BOWLER,CSK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,GT
89689,14599,RS Hangargekar,ROOKIE ,BOWLER,CSK,0.239999999976,0.0,0.239999999976,0.0,0.0,0.039999999996,2.0,GT
89689,14163,Simarjeet Singh,ROOKIE ,BOWLER,CSK,0.47999995084799996,0.0,0.47999995084799996,0.0,0.0,0.07999999180799999,2.0,GT
89689,11777,Ajay Jadav Mandal,ROOKIE ,BOWLER,CSK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,GT
89689,9863,Mustafizur Rahman,BOWLER,BOWLER,CSK,7.746409953417442,0.0,7.746409953417442,0.0,0.0,1.2910683255695736,2.0,GT
89693,14628,Abdul Samad,ROOKIE ,BATSMEN,SRH,0.9599999157147884,0.0,0.9599999157147884,0.0,0.0,0.15999998595246473,2.0,MI
89693,10945,Washington Sundar,ALL ROUNDER,ALL ROUNDER,SRH,8.6973102592536,0.0,8.6973102592536,0.0,0.0,1.4495517098756,2.0,MI
89693,19027,Umran Malik,BOWLER,BOWLER,SRH,5.029876624637799,0.0,5.029876624637799,0.0,0.0,0.8383127707729665,2.0,MI
89693,9012,Rahul Tripathi,BATSMEN,BATSMEN,SRH,12.814999999976,12.575,0.239999999976,0.0,41.5,0.039999999996,2.0,MI
89693,2195,Mayank Agarwal,BATSMEN,BATSMEN,SRH,21.724999999999998,21.724999999999998,0.0,0.0,60.5,0.0,2.0,MI
89693,8497,Travis Head,BATSMEN,BATSMEN,SRH,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MI
